RTId,DateTime,MicroSecondSinceTrade,MicroSecondSinceEpoch,Industry,Uid,CumRawLagRet,CumRawLeadRet,CumMarketLagRet,CumMarketLeadRet,CumIndustryLagRet,CumIndustryLeadRet,CumResidualLagRet,CumResidualLeadRet,DP05,DP01,DP005,DP002,DP001,DP0005,DP0001,RawDDV05,RawDDV01,RawDDV005,RawDDV002,RawDDV001,RawDDV0005,RawDDV0001,RawADV05,RawADV01,RawADV005,RawADV002,RawADV001,RawADV0005,RawADV0001,DailyRawRetVar05,DailyRawRetVar01,DailyRawRetVar005,DailyRawRetVar002,DailyRawRetVar001,DailyRawRetVar0005,DailyRawRetVar0001,DailyResidualRetVar05,DailyResidualRetVar01,DailyResidualRetVar005,DailyResidualRetVar002,DailyResidualRetVar001,DailyResidualRetVar0005,DailyResidualRetVar0001,MarketBeta,MarketCov,MarketVar,IndustryBeta,IndustryCov,IndustryVar,CumTradeCount,CumDolVol,EMAPrice,EMAP,ClosePrice,NextPrice,LastPrice,UniverseSegmentNum,SpanStatus,AvgBidSize,AvgAskSize,NextStatus,NextAvgBidSize,NextAvgAskSize
1001043,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,19,600612-SH,1.9778402202791041,,0.89823725745558991,,0.9618767543920459,,1.1287899679508469,,1.0,0.999999999999996,0.99999999999997058,0.99999999999988265,0.999999993899784,0.99992001793532004,0.84786126916953608,113154.2724864046,114642.30211701723,137464.80376100563,196341.81889218578,249820.06402025826,290706.81358338555,245040.02593002599,27157025.396737106,27514152.508084245,32991552.902642325,47122036.534130119,59956815.730611511,69775216.025853768,69362298.245807499,3.1474603541919415e-05,8.9541176680673119e-05,0.00013632913635031979,0.00028341508995349671,0.00048703509838181406,0.00070537642951744978,0.00099640888999920807,7.8240358879682654e-05,8.3619681979812222e-05,0.00012246489844244823,0.00025236631387430341,0.00038074191518149274,0.00049302108609871438,0.00057427792179657775,0.4940544614844975,8.1936287129935221e-05,0.00020755400836019311,0.54012419106058429,9.5672523106495513e-06,1.9983534963541847e-05,6427521,128586791544.0,41.023380935195028,41.023380935195192,41.2325,41.204,41.21,1,1,1747.0588,976.4706,1,4676.4706,952.9412
1000011,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,3,000012-SZ,0.96136038807059021,,-0.12704157596745425,,-0.15567738670323689,,0.62081206396805089,,1.0,0.99999999999999978,0.999999999999994,0.99999999999992129,0.99999999485894087,0.99992655882254322,0.85043015744938566,672296.15174846246,699271.59586457489,796313.51659174415,979066.606187094,1169542.295677304,1373821.5055363795,1253675.0012387403,161351076.419631,167825183.007498,191115243.98201975,234975985.48492107,280690152.40559763,329741377.92378205,353799777.27942342,0.00020237599029313192,0.0001642603750026851,0.00022242982068235024,0.00041037653352366877,0.00072308846555885339,0.00097693467971016646,0.0011673568795099339,0.00012154592173398856,0.00010511869632929504,0.0001264332170728549,0.00020757560895312934,0.00033828903991129679,0.00044033385347962687,0.00047812732489713032,1.110328171934488,0.00020590718341624895,0.00020751452003942261,0.65265645976547326,3.5362164036638593e-05,5.8789830846442605e-05,32779600,654253415794.0,11.579870944437536,11.579870944437538,11.6188,11.59,11.6,1,1,11838.5714,13831.4286,1,9881.1594,7895.6522
1001041,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,13,600610-SH,0.33007952431625254,,0.18686993622370501,,0.5788115699323908,,0.49075605608208955,,1.0,0.99999999999997469,0.99999999996614364,0.99992482511275249,0.99111923194593365,0.90520125280202701,0.37515771215815741,1430267.999652093,1053790.9188872927,957389.90384696389,1294373.196879026,1705816.2077062645,1676167.1391214912,657221.90115684236,343264319.91650236,252909820.53295669,229773576.93105063,310672922.05285239,413064217.35527009,444409585.32029223,420445191.89077908,0.00035403035364304906,0.00034856502349656896,0.00035148519588447445,0.00074473659821740852,0.0013988130342386755,0.0016874491394426238,0.0010277414523702443,0.00051792262025177754,0.00033747878765502253,0.00032507783654809252,0.00056921783822387064,0.00094467288811282202,0.0010865022354742003,0.00067849605212977576,1.2854911915335265,0.00019090268486230677,0.00021075401449332061,1.5878123691098271,6.0133396409536268e-05,3.708451441264038e-05,9615766,129652317392.0,12.721352774239476,12.721352774239797,12.8953,12.9235,12.9,1,1,9603.0625,9297.9583,1,8411.4526,5587.4
1000112,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,26,000513-SZ,1.5037551661353423,,0.74105698650786422,,0.010759761425456742,,0.2132696718004117,,1.0,1.0,0.99999999999999967,0.99999999999996048,0.99999999485894064,0.99992655882254244,0.85043015744936956,633716.87396189291,592410.76223951345,591879.45239411981,754346.79058400076,1866706.7030849487,3078215.4567050133,1851587.6343908836,152092049.75085431,142178582.93748322,142051068.57458881,181043229.74016732,448009611.04363167,738825969.85836577,522536775.49090016,0.00043433119769140403,0.00028357612119146383,0.00030404896074052534,0.00036319684857674005,0.00055516084118881952,0.00073665616259629822,0.00098487836446234682,0.00070595466566094993,0.00027810505713646983,0.00023891605408882149,0.00022236879574322223,0.0002783287172877999,0.00035333482207882099,0.00045021724166644715,0.80927558928637788,0.00014078381749171287,0.00020961756672243588,1.4754908204582706,3.8860063328687737e-05,2.5923847797994296e-05,4653375,145995522023.21,56.261818373210311,56.261818373210311,57.96,58.0622,57.96,1,1,1098.0625,733.1875,1,5847.7872,3959.9149
1001076,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,12,600648-SH,0.78581044234618691,,0.073156005912200811,,0.53117115099109524,,0.32259179416050315,,1.0,0.99999999999998623,0.99999999999995204,0.99999999202950918,0.99990641770747246,0.99021280647529031,0.6028664479256407,178805.72530826306,227776.98935132683,314025.90101858182,514163.99062188755,773646.78387930454,1085676.9919730176,805239.46905523539,42913374.073983133,54666477.444319196,75366216.24446325,123399358.73280647,185692605.67077717,263137859.2254414,320564319.40809125,8.2740053219040595e-05,8.8687258527459667e-05,0.0001629722237121473,0.00037199210125219367,0.000717559741376818,0.0010933888391925449,0.0011171608505052518,3.0390431431993093e-05,4.4461930060103253e-05,8.1731710959130984e-05,0.00018320817343916887,0.00029007039315884014,0.00041803146533230228,0.00055072255351637056,1.0237672972525305,0.00019422697357153731,0.00020789589116671579,0.75670533787522964,2.9827826582625708e-05,4.1717663962267186e-05,9799579,292568888809.0,20.230765557668118,20.230765557668395,20.07,20.085,20.07,2,1,14172.6207,2639.7241,1,8374.8214,1617.7857
1001049,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,2,600618-SH,1.4215330569909406,,0.3895212979166619,,0.4791891308283413,,0.1003454711420908,,1.0,0.99999999999999267,0.99999999999996603,0.99999999999987499,0.99999999485894098,0.99992655882254333,0.85043015744939177,374722.61090611632,250631.02244042204,264803.46411109075,323083.75012199243,401646.09995673579,458143.80805228319,354994.4018462681,89933426.61746791,60151445.385701731,63552831.386663944,77540100.029287875,96395064.485189304,109962589.71461278,100183014.08622663,0.00033538371899189583,0.00020580447103855592,0.00026175490537905954,0.00050364309251717026,0.00095535248789374247,0.0013313328001609153,0.0013528288597398123,0.00030393584089455247,0.00015784063744898956,0.00019351345108358853,0.00033877909991361237,0.00052987899077016883,0.00065759654361729569,0.00058620107850234293,1.2112950649555729,0.00019961646700658809,0.00020760031059324638,0.899546884827788,1.2569061551925216e-05,1.4433970808680163e-05,12465089,175638950455.0,13.290218655103063,13.29021865510316,13.4269,13.4383,13.42,1,1,5545.3125,9379.6875,1,4267.3469,2879.5918
1001042,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,16,600611-SH,0.63790578808378928,,-0.58711404171885706,,0.061724972187438117,,0.53526586108269292,,1.0,0.99999999999999134,0.99999999999996569,0.9999999999998771,0.99999999485894098,0.99992655882254322,0.85043015744939221,259038.05696625987,337331.82223996398,444805.24873187288,756839.43876008643,1310778.8091427907,1849081.4381362065,1217377.8695865367,62169133.671902366,80959637.33759205,106753259.69565316,181641465.30244306,314586915.8115797,443812139.23876488,343556359.262995,0.00010427534121323181,9.0908792567670908e-05,0.00013766504640815312,0.00033948814898804476,0.00074960845440404978,0.0011726028281087595,0.0012330785470197553,3.4148609694534746e-05,3.6574190539006488e-05,5.6726084923400877e-05,0.00013384523332312824,0.00025742844151366805,0.00039601530926466899,0.00044475051247458691,1.0789597806744802,0.00018681240189698738,0.00020675790548182587,1.4335944540328021,6.979763007858239e-05,4.8026668875994099e-05,24815261,486561863563.0,6.9164932752771326,6.9164932752771922,6.8378,6.8283,6.84,1,1,17716.617,22205.234,1,32856.1702,18783.0638
1001050,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,11,600619-SH,0.53591278990830671,,-0.072125100905807274,,-0.11721279840641376,,-0.73416190406871262,,1.0,0.99999999999999956,0.99999999999994804,0.99999976258707568,0.99949361481920396,0.9772814499350464,0.53017669210648466,240744.4606122424,428077.69069687912,485571.93418291572,427391.61680277763,389437.07885364234,378074.72470308776,193203.89040356892,57778670.546938173,102738645.76725103,116537264.20390582,102574012.38506287,93512252.143582538,92847289.728840992,87459396.814719751,0.00061221448191809726,0.00031517996680038911,0.00032818551937900415,0.00049557158160327952,0.00086147174140272474,0.001165985686417877,0.0010705099012439463,0.00034118309792129857,0.00022924895743234845,0.00026984490143094517,0.00034001306437650842,0.00042919066178444043,0.00049659493443870149,0.00050400988146718552,1.0972901364201553,0.00018697159887290574,0.00020608526681405309,0.7687594110118936,1.006523413981666e-05,1.3823199114811829e-05,2675453,49923307838.0,13.086070552235967,13.086070552235972,12.4775,12.48,12.48,4,1,6133.3333,11113.3333,1,5588.6857,4260.0
1001045,2016-11-01 09:35:00.000000,171345900000000,1477964100000000,26,600614-SH,1.6585748338410238,,0.90793200479511049,,0.78163942721760504,,2.4678801105978629,,1.0,1.0,1.0,0.99999999999999745,0.99999999297813325,0.99991420351797522,0.8457152668100284,1306975.4644312072,3468945.5833502095,5061135.2990616262,6259664.9421558538,6230940.8767404426,5672732.5895062769,2559632.9479344627,313674111.46348971,832546940.00405025,1214672471.7747903,1502319586.1174088,1495425820.9183872,1361572639.6240075,726381480.40227222,0.00086043094414298138,0.0013586657593421718,0.0014912501759529345,0.0017707959869136395,0.001903874257240152,0.0016829751795315272,0.0013320420402632806,0.00040796181998224799,0.00096714927290873028,0.00090427297003908792,0.00081158694097386815,0.00082614301581724009,0.00077133486694783008,0.00070901186518478379,1.1067140218434335,0.0007944880457163594,0.00066683766963696294,0.18523675492989938,3.4264200611213817e-06,3.7380571330443253e-05,12713451,267318399382.0,10.619419096191205,10.619419096191205,11.1737,11.1968,11.18,1,1,31707.0,30440.2979,1,29177.4444,44141.4141
